ID,value
Fund 14-Fund 185,0.8402345117673944
Fund 14-Fund 186,0.8111742908757613
Fund 14-Fund 187,0.862598462992054
Fund 14-Fund 188,0.8597743784498988
Fund 14-Fund 189,0.7495514092442483
Fund 14-Fund 190,0.8398331241517021
Fund 14-Fund 191,0.8394381823035146
Fund 14-Fund 192,0.7727656313320895
Fund 14-Fund 193,0.7750973427517862
Fund 14-Fund 194,0.8424641087756415
Fund 14-Fund 195,0.8215461756384776
Fund 14-Fund 196,0.8177909282912668
Fund 14-Fund 197,0.7440762153784489
Fund 14-Fund 198,0.6646300569719359
Fund 14-Fund 199,0.676191148679504
Fund 14-Fund 200,0.6817747034407189
Fund 15-Fund 16,0.7107123158394415
Fund 15-Fund 17,0.7606299623473147
Fund 15-Fund 18,0.692353491317472
Fund 15-Fund 19,0.7157754834434054
Fund 15-Fund 20,0.6765057679324447
Fund 15-Fund 21,0.7258832291379715
Fund 15-Fund 22,0.7908513618036191
Fund 15-Fund 23,0.6849996904855344
Fund 15-Fund 24,0.7774437298793648
Fund 15-Fund 25,0.656003617894487
Fund 15-Fund 26,0.7762585916187502
Fund 15-Fund 27,0.6929772643282031
Fund 15-Fund 28,0.6933813466989007
Fund 15-Fund 29,0.6654607671707957
Fund 15-Fund 30,0.7092450656069044
Fund 15-Fund 31,0.7952431966426594
Fund 15-Fund 32,0.7731203981901031
Fund 15-Fund 33,0.6821336573411176
Fund 15-Fund 34,0.7731203981901031
Fund 15-Fund 35,0.6366911029163407
Fund 15-Fund 36,0.6502725023573874
Fund 15-Fund 37,0.5610328053425522
Fund 15-Fund 38,0.7318853577262443
Fund 15-Fund 39,0.7893593421918035
Fund 15-Fund 40,0.692353491317472
Fund 15-Fund 41,0.6744653130151734
Fund 15-Fund 42,0.4904113416823659
Fund 15-Fund 43,0.6707622872924646
Fund 15-Fund 44,0.7286262046895625
Fund 15-Fund 45,0.692353491317472
Fund 15-Fund 46,0.762005057675519
Fund 15-Fund 47,0.7325079770097642
Fund 15-Fund 48,0.42202015942117277
Fund 15-Fund 49,0.6519503824426212
Fund 15-Fund 50,0.6848591973310934
Fund 15-Fund 51,0.7440762153784489
Fund 15-Fund 52,0.6915340668250161
Fund 15-Fund 53,0.6580305444039738
Fund 15-Fund 54,0.6987907603576388
Fund 15-Fund 55,0.7474942400965029
Fund 15-Fund 56,0.7348327360447082
Fund 15-Fund 57,0.5960033652398415
Fund 15-Fund 58,0.6860215668187446
Fund 15-Fund 59,0.750740759555951
Fund 15-Fund 60,0.694389277742858
Fund 15-Fund 61,0.7626649843805665
Fund 15-Fund 62,0.6496564663879631
Fund 15-Fund 63,0.7173660096166312
Fund 15-Fund 64,0.6744653130151734
Fund 15-Fund 65,0.762005057675519
Fund 15-Fund 66,0.6375837403876892
Fund 15-Fund 67,0.6921720855212794
Fund 15-Fund 68,0.7168933981753496
Fund 15-Fund 69,0.816442213267266
Fund 15-Fund 70,0.6685691534686509
Fund 15-Fund 71,0.6955719893750923
Fund 15-Fund 72,0.7686176306868965
Fund 15-Fund 73,0.7114911956064205
Fund 15-Fund 74,0.7037092643518492
Fund 15-Fund 75,0.7348572322587977
Fund 15-Fund 76,0.696114622575903
Fund 15-Fund 77,0.6858366830638265
Fund 15-Fund 78,0.6638255724831628
Fund 15-Fund 79,0.7477792411011576
Fund 15-Fund 80,0.7232929813125601
Fund 15-Fund 81,0.7328711560303942
Fund 15-Fund 82,0.6858727727842855
Fund 15-Fund 83,0.6240077422917738
Fund 15-Fund 84,0.7286434957672017
Fund 15-Fund 85,0.6551435488941448
Fund 15-Fund 86,0.7164354101484529
Fund 15-Fund 87,0.6891348898175091
Fund 15-Fund 88,0.6928226016565504
Fund 15-Fund 89,0.6927411874503902
Fund 15-Fund 90,0.7316153395384155
Fund 15-Fund 91,0.6238924596909083
Fund 15-Fund 92,0.7713502365162901
Fund 15-Fund 93,0.6964442131730988
Fund 15-Fund 94,0.4605718277555697
Fund 15-Fund 95,0.7619978722185383
Fund 15-Fund 96,0.696951638561341
Fund 15-Fund 97,0.6859891647552738
Fund 15-Fund 98,0.7497213089012845
Fund 15-Fund 99,0.7788394531570348
Fund 15-Fund 100,0.7066947992502677
Fund 15-Fund 101,0.6980815358377443
Fund 15-Fund 102,0.7434017107500629
Fund 15-Fund 103,0.7296209814999348
Fund 15-Fund 104,0.7549325785861252
Fund 15-Fund 105,0.6672741827557509
Fund 15-Fund 106,0.7549325785861252
Fund 15-Fund 107,0.7646044679205994
Fund 15-Fund 108,0.6032929522958412
Fund 15-Fund 109,0.7063912003323447
Fund 15-Fund 110,0.7748557789216763
Fund 15-Fund 111,0.7230354914661412
Fund 15-Fund 112,0.7398715675771044
Fund 15-Fund 113,0.591736698492269
Fund 15-Fund 114,0.7735613114790911
Fund 15-Fund 115,0.7036319327760696
Fund 15-Fund 116,0.7815720589864285
Fund 15-Fund 117,0.6860215668187446
Fund 15-Fund 118,0.7899938829293411
Fund 15-Fund 119,0.7274178880735641
Fund 15-Fund 120,0.7044100261998887
Fund 15-Fund 121,0.744942216670813
Fund 15-Fund 122,0.7806900838980605
Fund 15-Fund 123,0.5868881492339248
Fund 15-Fund 124,0.6088340450829834
Fund 15-Fund 125,0.7242573647371294
Fund 15-Fund 126,0.7910578078662484
Fund 15-Fund 127,0.6734878272824403
Fund 15-Fund 128,0.6013273578643912
Fund 15-Fund 129,0.7606191946205081
Fund 15-Fund 130,0.49049441240589375
Fund 15-Fund 131,0.4335764132247446
Fund 15-Fund 132,0.6693162745849526
Fund 15-Fund 133,0.7085336029127345
Fund 15-Fund 134,0.7019657259699192
Fund 15-Fund 135,0.7127231248310717
Fund 15-Fund 136,0.6897694305550468
Fund 15-Fund 137,0.6555323014986225
Fund 15-Fund 138,0.5875974429814068
Fund 15-Fund 139,0.7281272350017018
Fund 15-Fund 140,0.6571977834199978
Fund 15-Fund 141,0.676068297280068
Fund 15-Fund 142,0.6987126424386989
Fund 15-Fund 143,0.7039505738906756
Fund 15-Fund 144,0.7872440567801079
Fund 15-Fund 145,0.677103156419558
Fund 15-Fund 146,0.7353183652611244
Fund 15-Fund 147,0.705085532605942
Fund 15-Fund 148,0.5895962084394544
Fund 15-Fund 149,0.6951681575098375
Fund 15-Fund 150,0.6938574607960393
Fund 15-Fund 151,0.48021269439694936
Fund 15-Fund 152,0.6891348898175091
Fund 15-Fund 153,0.5979377179844594
Fund 15-Fund 154,0.8002029291237827
Fund 15-Fund 155,0.7071695191587752
Fund 15-Fund 156,0.7355143282855511
Fund 15-Fund 157,0.6044565147318892
Fund 15-Fund 158,0.7869087426926864
Fund 15-Fund 159,0.6911319208060636
Fund 15-Fund 160,0.6785092354821158
Fund 15-Fund 161,0.7815720589864285
Fund 15-Fund 162,0.609493971788031
Fund 15-Fund 163,0.63469674487786
Fund 15-Fund 164,0.6954667274403659
Fund 15-Fund 165,0.4898598716683561
Fund 15-Fund 166,0.740529230052477
Fund 15-Fund 167,0.6540893971221426
Fund 15-Fund 168,0.7037248613661253
Fund 15-Fund 169,0.6968293045672533
Fund 15-Fund 170,0.6046755643139905
Fund 15-Fund 171,0.686266002368356
Fund 15-Fund 172,0.54760738699171
Fund 15-Fund 173,0.692353491317472
Fund 15-Fund 174,0.6744653130151734
Fund 15-Fund 175,0.7005979104222355
Fund 15-Fund 176,0.734846939292133
Fund 15-Fund 177,0.7563431026847384
Fund 15-Fund 178,0.7224381029790277
Fund 15-Fund 179,0.7451524620348765
Fund 15-Fund 180,0.696114622575903
Fund 15-Fund 181,0.7778030883882313
Fund 15-Fund 182,0.673257255459248
Fund 15-Fund 183,0.6569342173626651
Fund 15-Fund 184,0.7741958522166288
Fund 15-Fund 185,0.727966277984515
Fund 15-Fund 186,0.48943385594963296
Fund 15-Fund 187,0.6275056146184375
Fund 15-Fund 188,0.7484248395646812
Fund 15-Fund 189,0.6785372009415034
Fund 15-Fund 190,0.6744653130151734
Fund 15-Fund 191,0.6876438162693499
Fund 15-Fund 192,0.727966277984515
Fund 15-Fund 193,0.71188919139072
Fund 15-Fund 194,0.6916935646124245
Fund 15-Fund 195,0.6916935646124245
Fund 15-Fund 196,0.7873847477455138
Fund 15-Fund 197,0.7576972525982445
Fund 15-Fund 198,0.8209224026277466
Fund 15-Fund 199,0.7437912143737943
Fund 15-Fund 200,0.7392116408720568
Fund 16-Fund 17,0.8984391087756345
Fund 16-Fund 18,0.8723529569747235
Fund 16-Fund 19,0.8253735234915476
Fund 16-Fund 20,0.7812537900096186
Fund 16-Fund 21,0.7635955838487448
Fund 16-Fund 22,0.829035825539908
Fund 16-Fund 23,0.704390874880739
Fund 16-Fund 24,0.7936011879528524
Fund 16-Fund 25,0.8630474100613064
Fund 16-Fund 26,0.7477792411011576
Fund 16-Fund 27,0.8112017606274531
Fund 16-Fund 28,0.8805136785975602
Fund 16-Fund 29,0.7124761373956913
Fund 16-Fund 30,0.7600712982790168
Fund 16-Fund 31,0.8584984128279605
Fund 16-Fund 32,0.8561485187385112
Fund 16-Fund 33,0.8750004712592949
Fund 16-Fund 34,0.8488606709344984
Fund 16-Fund 35,0.8521367862247688
Fund 16-Fund 36,0.6344667795257093
Fund 16-Fund 37,0.8295825380745332
Fund 16-Fund 38,0.8612721989542929
Fund 16-Fund 39,0.8260776794946378
Fund 16-Fund 40,0.8203829585447908
Fund 16-Fund 41,0.835404592833469
Fund 16-Fund 42,0.8118363013649907
Fund 16-Fund 43,0.8447877140833739
Fund 16-Fund 44,0.8210174992823285
Fund 16-Fund 45,0.8666820134522464
Fund 16-Fund 46,0.8145214256910658
Fund 16-Fund 47,0.8899528045618645
Fund 16-Fund 48,0.7906538096343887
Fund 16-Fund 49,0.8549933807103582
Fund 16-Fund 50,0.8630143423027838
Fund 16-Fund 51,0.8628096767181856
Fund 16-Fund 52,0.8899528045618645
Fund 16-Fund 53,0.8666820134522464
Fund 16-Fund 54,0.8904660338234722
Fund 16-Fund 55,0.821420317013861
Fund 16-Fund 56,0.8099271696641288
Fund 16-Fund 57,0.8543588399728206
Fund 16-Fund 58,0.8871790184355324
Fund 16-Fund 59,0.8658211961876385
Fund 16-Fund 60,0.8666463733262901
Fund 16-Fund 61,0.8549933807103582
Fund 16-Fund 62,0.8168450309987985
Fund 16-Fund 63,0.8777415679673986
Fund 16-Fund 64,0.865687057983838
Fund 16-Fund 65,0.8253956071906308
Fund 16-Fund 66,0.8543588399728206
Fund 16-Fund 67,0.8646808541982025
Fund 16-Fund 68,0.8596060154389138
Fund 16-Fund 69,0.8260884472214443
Fund 16-Fund 70,0.704390874880739
Fund 16-Fund 71,0.6896783209761921
Fund 16-Fund 72,0.8336294330632166
Fund 16-Fund 73,0.8779064636663927
Fund 16-Fund 74,0.8878627507389549
Fund 16-Fund 75,0.8915496059243349
Fund 16-Fund 76,0.7499796737269547
Fund 16-Fund 77,0.8650533939571239
Fund 16-Fund 78,0.9007784004585415
Fund 16-Fund 79,0.8870577069596024
Fund 16-Fund 80,0.807168171157407
Fund 16-Fund 81,0.7208457720818295
Fund 16-Fund 82,0.684651611286441
Fund 16-Fund 83,0.817408421200895
Fund 16-Fund 84,0.7768256026554986
Fund 16-Fund 85,0.8646808541982025
Fund 16-Fund 86,0.6952100911118247
Fund 16-Fund 87,0.8984391087756345
Fund 16-Fund 88,0.8366725320808774
Fund 16-Fund 89,0.6905345323189503
Fund 16-Fund 90,0.8336111115549705
Fund 16-Fund 91,0.8571581898646761
Fund 16-Fund 92,0.7964526754072403
Fund 16-Fund 93,0.8827420288948893
Fund 16-Fund 94,0.6731423500107538
Fund 16-Fund 95,0.7599954216097771
Fund 16-Fund 96,0.8718694993540801
Fund 16-Fund 97,0.8447877140833739
Fund 16-Fund 98,0.8409998770440146
Fund 16-Fund 99,0.8716047103906097
Fund 16-Fund 100,0.842731581275781
Fund 16-Fund 101,0.8570005923235664
Fund 16-Fund 102,0.8157822865622184
Fund 16-Fund 103,0.8672358704381762
Fund 16-Fund 104,0.8300637373982138
Fund 16-Fund 105,0.859817048099405
Fund 16-Fund 106,0.8292422716025369
Fund 16-Fund 107,0.8134948349488025
Fund 16-Fund 108,0.8584984128279605
Fund 16-Fund 109,0.8666820134522464
Fund 16-Fund 110,0.864189237479444
Fund 16-Fund 111,0.8549933807103582
Fund 16-Fund 112,0.8674546403245347
Fund 16-Fund 113,0.8277474343959828
Fund 16-Fund 114,0.8563660515860287
Fund 16-Fund 115,0.8771898296278511
Fund 16-Fund 116,0.7904898396805611
Fund 16-Fund 117,0.7988898594196361
Fund 16-Fund 118,0.8880866240206966
Fund 16-Fund 119,0.7954751896745076
Fund 16-Fund 120,0.7828603397979044
Fund 16-Fund 121,0.8666014879538337
Fund 16-Fund 122,0.8904660338234722
Fund 16-Fund 123,0.8065710566542796
Fund 16-Fund 124,0.8716047103906097
Fund 16-Fund 125,0.8340380976890411
Fund 16-Fund 126,0.8633967294781495
Fund 16-Fund 127,0.8844316148159717
Fund 16-Fund 128,0.8543588399728206
Fund 16-Fund 129,0.8393481921749775
Fund 16-Fund 130,0.7414369605246708
Fund 16-Fund 131,0.7596850346376123
Fund 16-Fund 132,0.724529326740137
Fund 16-Fund 133,0.8527893499122425
Fund 16-Fund 134,0.9578755404028365
Fund 16-Fund 135,0.8988860443442188
Fund 16-Fund 136,0.8899528045618645
Fund 16-Fund 137,0.7980080943861005
Fund 16-Fund 138,0.6934704967920873
Fund 16-Fund 139,0.7741000626655231
Fund 16-Fund 140,0.7690626056093809
Fund 16-Fund 141,0.7762163329534768
Fund 16-Fund 142,0.8697906445066947
Fund 16-Fund 143,0.6753959124833515
Fund 16-Fund 144,0.8646808541982025
Fund 16-Fund 145,0.725917955777226
Fund 16-Fund 146,0.8759409445383051
Fund 16-Fund 147,0.8606675423105221
Fund 16-Fund 148,0.8584721240462438
Fund 16-Fund 149,0.8229331820686681
Fund 16-Fund 150,0.8129201669476016
Fund 16-Fund 151,0.7700158051828563
Fund 16-Fund 152,0.85900878110116
Fund 16-Fund 153,0.8948511212120533
Fund 16-Fund 154,0.8336111115549705
Fund 16-Fund 155,0.8635555734527298
Fund 16-Fund 156,0.7707761596401236
Fund 16-Fund 157,0.8607304613303652
Fund 16-Fund 158,0.8292422716025369
Fund 16-Fund 159,0.8915496059243349
Fund 16-Fund 160,0.899423272075029
Fund 16-Fund 161,0.7904898396805611
Fund 16-Fund 162,0.8777742573856273
Fund 16-Fund 163,0.8494779279900402
Fund 16-Fund 164,0.8284012848023703
Fund 16-Fund 165,0.7596850346376123
Fund 16-Fund 166,0.8771397166480897
Fund 16-Fund 167,0.7778748665372888
Fund 16-Fund 168,0.8158076725297283
Fund 16-Fund 169,0.8624128693237687
Fund 16-Fund 170,0.8269444422339629
Fund 16-Fund 171,0.8602405561764515
Fund 16-Fund 172,0.8245043216837478
Fund 16-Fund 173,0.8538942721789329
Fund 16-Fund 174,0.8253956071906308
Fund 16-Fund 175,0.5858931827167455
Fund 16-Fund 176,0.857132626099153
Fund 16-Fund 177,0.8423855606219783
Fund 16-Fund 178,0.8570005923235664
Fund 16-Fund 179,0.8306875104089451
Fund 16-Fund 180,0.8395279087972598
Fund 16-Fund 181,0.8217346154813627
Fund 16-Fund 182,0.8899528045618645
Fund 16-Fund 183,0.8405981626947201
Fund 16-Fund 184,0.7960540060392567
Fund 16-Fund 185,0.8238697809462101
Fund 16-Fund 186,0.8118363013649907
Fund 16-Fund 187,0.859817048099405
Fund 16-Fund 188,0.870236055217184
Fund 16-Fund 189,0.7600712982790168
Fund 16-Fund 190,0.8394381823035146
Fund 16-Fund 191,0.8660563452917989
Fund 16-Fund 192,0.7136250218970928
Fund 16-Fund 193,0.8056631231014664
Fund 16-Fund 194,0.8141491389459166
Fund 16-Fund 195,0.8214420154736803
Fund 16-Fund 196,0.8336111115549705
Fund 16-Fund 197,0.7908802442149037
Fund 16-Fund 198,0.6954667274403659
Fund 16-Fund 199,0.7070350006645545
Fund 16-Fund 200,0.7070350006645545
Fund 17-Fund 18,0.8627957306696206
Fund 17-Fund 19,0.8597743784498988
Fund 17-Fund 20,0.7812537900096186
Fund 17-Fund 21,0.7930387731681308
Fund 17-Fund 22,0.8577671668366906
Fund 17-Fund 23,0.704390874880739
Fund 17-Fund 24,0.7873462147644648
Fund 17-Fund 25,0.8254539064839066
Fund 17-Fund 26,0.7955127152171162
Fund 17-Fund 27,0.8260884472214443
Fund 17-Fund 28,0.8876922476971401
Fund 17-Fund 29,0.7254742544498393
Fund 17-Fund 30,0.7812537900096186
Fund 17-Fund 31,0.88562602086186
Fund 17-Fund 32,0.8980046143322093
Fund 17-Fund 33,0.8352799218357225
Fund 17-Fund 34,0.8796563541020059
Fund 17-Fund 35,0.8615474851286982
Fund 17-Fund 36,0.6488189025275148
Fund 17-Fund 37,0.7397453651010452
Fund 17-Fund 38,0.8702054387366474
Fund 17-Fund 39,0.83758640173174
Fund 17-Fund 40,0.8363848976813029
Fund 17-Fund 41,0.8922776097685003
Fund 17-Fund 42,0.8112017606274531
Fund 17-Fund 43,0.8138614989860182
Fund 17-Fund 44,0.8243267372077792
Fund 17-Fund 45,0.9199297057936322
Fund 17-Fund 46,0.8543588399728206
Fund 17-Fund 47,0.9028601765217166
Fund 17-Fund 48,0.7872694427476178
Fund 17-Fund 49,0.8599611522196204
Fund 17-Fund 50,0.8632736865883766
Fund 17-Fund 51,0.865583462844518
Fund 17-Fund 52,0.8549933807103582
Fund 17-Fund 53,0.8543588399728206
Fund 17-Fund 54,0.9069980029966802
Fund 17-Fund 55,0.8591398377123611
Fund 17-Fund 56,0.8475953873745785
Fund 17-Fund 57,0.8330111157166775
Fund 17-Fund 58,0.8807375518793019
Fund 17-Fund 59,0.880908716047567
Fund 17-Fund 60,0.8904660338234722
Fund 17-Fund 61,0.866820099586997
Fund 17-Fund 62,0.835404592833469
Fund 17-Fund 63,0.8743075004014089
Fund 17-Fund 64,0.8651866554501009
Fund 17-Fund 65,0.8591398377123611
Fund 17-Fund 66,0.867429201332329
Fund 17-Fund 67,0.9194164765320243
Fund 17-Fund 68,0.8723529569747235
Fund 17-Fund 69,0.869868133451805
Fund 17-Fund 70,0.6782824622388968
Fund 17-Fund 71,0.7233009784552253
Fund 17-Fund 72,0.8481039186804507
Fund 17-Fund 73,0.9062718122381388
Fund 17-Fund 74,0.8674546403245347
Fund 17-Fund 75,0.8970210149526354
Fund 17-Fund 76,0.7692414036976277
Fund 17-Fund 77,0.8630474100613064
Fund 17-Fund 78,0.8696486257074647
Fund 17-Fund 79,0.8904660338234722
Fund 17-Fund 80,0.8071892923034385
Fund 17-Fund 81,0.7690626056093809
Fund 17-Fund 82,0.730955412833368
Fund 17-Fund 83,0.8284012848023703
Fund 17-Fund 84,0.8300529696714074
Fund 17-Fund 85,0.8517907655709662
Fund 17-Fund 86,0.7441325286826516
Fund 17-Fund 87,0.8865724601666587
Fund 17-Fund 88,0.8554098178361762
Fund 17-Fund 89,0.7792042586401198
Fund 17-Fund 90,0.799281921263876
Fund 17-Fund 91,0.847470716376832
Fund 17-Fund 92,0.8161851042937509
Fund 17-Fund 93,0.8744160435015187
Fund 17-Fund 94,0.6731423500107538
Fund 17-Fund 95,0.80460369660452
Fund 17-Fund 96,0.8284450669612726
Fund 17-Fund 97,0.8138976526803345
Fund 17-Fund 98,0.8878627507389549
Fund 17-Fund 99,0.89436766359141
Fund 17-Fund 100,0.8849725015227294
Fund 17-Fund 101,0.8912052075782981
Fund 17-Fund 102,0.8116162342343236
Fund 17-Fund 103,0.8898314930859346
Fund 17-Fund 104,0.843836340065397
Fund 17-Fund 105,0.8344271071007359
Fund 17-Fund 106,0.8401415762249091
Fund 17-Fund 107,0.8700756118415351
Fund 17-Fund 108,0.8488041115746592
Fund 17-Fund 109,0.8846502264491349
Fund 17-Fund 110,0.8588554777146811
Fund 17-Fund 111,0.9199297057936322
Fund 17-Fund 112,0.8821891164151727
Fund 17-Fund 113,0.829035825539908
Fund 17-Fund 114,0.8948808928530179
Fund 17-Fund 115,0.8828648007307123
Fund 17-Fund 116,0.8067994504462317
Fund 17-Fund 117,0.8418816131755118
Fund 17-Fund 118,0.9038958328665585
Fund 17-Fund 119,0.8135692600493913
Fund 17-Fund 120,0.7953262247815467
Fund 17-Fund 121,0.8411067720597485
Fund 17-Fund 122,0.9115163837494893
Fund 17-Fund 123,0.836198747840267
Fund 17-Fund 124,0.8674546403245347
Fund 17-Fund 125,0.8117213734733868
Fund 17-Fund 126,0.8890650854786801
Fund 17-Fund 127,0.880225158513825
Fund 17-Fund 128,0.8454204270696364
Fund 17-Fund 129,0.8599611522196204
Fund 17-Fund 130,0.7599954216097771
Fund 17-Fund 131,0.7748557789216763
Fund 17-Fund 132,0.7149514717675549
Fund 17-Fund 133,0.8627875930191025
Fund 17-Fund 134,0.8597743784498988
Fund 17-Fund 135,0.9043670451150887
Fund 17-Fund 136,0.911222514133954
Fund 17-Fund 137,0.8300529696714074
Fund 17-Fund 138,0.6568222129430601
Fund 17-Fund 139,0.8003055163501602
Fund 17-Fund 140,0.7655745010726674
Fund 17-Fund 141,0.7812537900096186
Fund 17-Fund 142,0.8493333526584257
Fund 17-Fund 143,0.700803003053093
Fund 17-Fund 144,0.9092647046723117
Fund 17-Fund 145,0.7086775746438649
Fund 17-Fund 146,0.8861230694102058
Fund 17-Fund 147,0.8646808541982025
Fund 17-Fund 148,0.8503412077568966
Fund 17-Fund 149,0.8584984128279605
Fund 17-Fund 150,0.8423855606219783
Fund 17-Fund 151,0.7906538096343887
Fund 17-Fund 152,0.8989523380372424
Fund 17-Fund 153,0.8584984128279605
Fund 17-Fund 154,0.8334035569515035
Fund 17-Fund 155,0.8646808541982025
Fund 17-Fund 156,0.808826704741219
Fund 17-Fund 157,0.8612881151295038
Fund 17-Fund 158,0.8503691735009109
Fund 17-Fund 159,0.8738287695396916
Fund 17-Fund 160,0.8872282100014173
Fund 17-Fund 161,0.8067994504462317
Fund 17-Fund 162,0.8738350184821677
Fund 17-Fund 163,0.8105418339224055
Fund 17-Fund 164,0.8201798474080539
Fund 17-Fund 165,0.7606299623473147
Fund 17-Fund 166,0.921828750384559
Fund 17-Fund 167,0.7919322340173915
Fund 17-Fund 168,0.8475953873745785
Fund 17-Fund 169,0.8313864458703726
Fund 17-Fund 170,0.8587925888291219
Fund 17-Fund 171,0.8674546403245347
Fund 17-Fund 172,0.842646640943304
Fund 17-Fund 173,0.8715845655893621
Fund 17-Fund 174,0.8606376582167552
Fund 17-Fund 175,0.7417968563353131
Fund 17-Fund 176,0.808826704741219
Fund 17-Fund 177,0.8577671668366906
Fund 17-Fund 178,0.9194827702250481
Fund 17-Fund 179,0.8777742573856273
Fund 17-Fund 180,0.8443467359126335
Fund 17-Fund 181,0.8403601878580724
Fund 17-Fund 182,0.8602405561764515
Fund 17-Fund 183,0.8737439557794042
Fund 17-Fund 184,0.847470716376832
Fund 17-Fund 185,0.8674546403245347
Fund 17-Fund 186,0.8049345567009645
Fund 17-Fund 187,0.8498460620289414
Fund 17-Fund 188,0.8862605615993977
Fund 17-Fund 189,0.7768514798283972
Fund 17-Fund 190,0.8497835539577581
Fund 17-Fund 191,0.8425573560134978
Fund 17-Fund 192,0.8260884472214443
Fund 17-Fund 193,0.8087590593711151
Fund 17-Fund 194,0.8661705156044817
Fund 17-Fund 195,0.878573049298738
Fund 17-Fund 196,0.8035234846105228
Fund 17-Fund 197,0.804463752313463
Fund 17-Fund 198,0.7107380263872634
Fund 17-Fund 199,0.7583020319528105
Fund 17-Fund 200,0.733077788092279
Fund 18-Fund 19,0.7484391678062051
Fund 18-Fund 20,0.7250099939358008
Fund 18-Fund 21,0.6944819935912704
Fund 18-Fund 22,0.8124600743757218
Fund 18-Fund 23,0.6681181615086496
Fund 18-Fund 24,0.8336111115549705
Fund 18-Fund 25,0.8651866554501009
Fund 18-Fund 26,0.7578982000875553
Fund 18-Fund 27,0.7851713776557621
Fund 18-Fund 28,0.8415127347576645
Fund 18-Fund 29,0.6817747034407189
Fund 18-Fund 30,0.6930062362780486
Fund 18-Fund 31,0.814201713303587
Fund 18-Fund 32,0.8530282854446367
Fund 18-Fund 33,0.8743659305217573
Fund 18-Fund 34,0.8558637224220909
Fund 18-Fund 35,0.7832358532775723
Fund 18-Fund 36,0.5387914780788938
Fund 18-Fund 37,0.8062402809942275
Fund 18-Fund 38,0.8707889676969005
Fund 18-Fund 39,0.8118363013649907
Fund 18-Fund 40,0.8549933807103582
Fund 18-Fund 41,0.8344271071007359
Fund 18-Fund 42,0.779163623725891
Fund 18-Fund 43,0.8163220752995786
Fund 18-Fund 44,0.857132626099153
Fund 18-Fund 45,0.8673129589586359
Fund 18-Fund 46,0.8018725756286627
Fund 18-Fund 47,0.8509757484944342
Fund 18-Fund 48,0.7599954216097771
Fund 18-Fund 49,0.9066614215877942
Fund 18-Fund 50,0.8526317523711329
Fund 18-Fund 51,0.8704251852442324
Fund 18-Fund 52,0.8635546967419063
Fund 18-Fund 53,0.8493189861638704
Fund 18-Fund 54,0.8646808541982025
Fund 18-Fund 55,0.781350010603108
Fund 18-Fund 56,0.7748557789216763
Fund 18-Fund 57,0.8269444422339629
Fund 18-Fund 58,0.8989523380372424
Fund 18-Fund 59,0.8740096214536979
Fund 18-Fund 60,0.8554098178361762
Fund 18-Fund 61,0.8480944893875633
Fund 18-Fund 62,0.7782736591719415
Fund 18-Fund 63,0.8771898296278511
Fund 18-Fund 64,0.8606376582167552
Fund 18-Fund 65,0.83622083153935
Fund 18-Fund 66,0.8187244249609791
Fund 18-Fund 67,0.842646640943304
Fund 18-Fund 68,0.8475953873745785
Fund 18-Fund 69,0.8066110589955244
Fund 18-Fund 70,0.6972429034363923
Fund 18-Fund 71,0.6848591973310934
Fund 18-Fund 72,0.800548393003448
Fund 18-Fund 73,0.8584984128279605
Fund 18-Fund 74,0.8771397166480897
Fund 18-Fund 75,0.8497835539577581
Fund 18-Fund 76,0.6951441352102108
Fund 18-Fund 77,0.8477770853429218
Fund 18-Fund 78,0.8549933807103582
Fund 18-Fund 79,0.8128769173447348
Fund 18-Fund 80,0.7950440374651455
Fund 18-Fund 81,0.716953826948701
Fund 18-Fund 82,0.7011520796320452
Fund 18-Fund 83,0.7995812115190264
Fund 18-Fund 84,0.7195979527325165
Fund 18-Fund 85,0.8765552888903134
Fund 18-Fund 86,0.7085336029127345
Fund 18-Fund 87,0.8747544359699932
Fund 18-Fund 88,0.7867217998742075
Fund 18-Fund 89,0.5775708244908897
Fund 18-Fund 90,0.8407740338553296
Fund 18-Fund 91,0.8805136785975602
Fund 18-Fund 92,0.7822880156393124
Fund 18-Fund 93,0.8949205760711265
Fund 18-Fund 94,0.6374117587849297
Fund 18-Fund 95,0.7286262046895625
Fund 18-Fund 96,0.8528782268349557
Fund 18-Fund 97,0.8457328610483379
Fund 18-Fund 98,0.8111245843880017
Fund 18-Fund 99,0.8194110101736303
Fund 18-Fund 100,0.8187244249609791
Fund 18-Fund 101,0.8596060154389138
Fund 18-Fund 102,0.8344640499047302
Fund 18-Fund 103,0.867362879034165
Fund 18-Fund 104,0.8281119244944477
Fund 18-Fund 105,0.8241941031401936
Fund 18-Fund 106,0.843020101359516
Fund 18-Fund 107,0.8074339911837694
Fund 18-Fund 108,0.8403601878580724
Fund 18-Fund 109,0.8393481921749775
Fund 18-Fund 110,0.8910908409194676
Fund 18-Fund 111,0.8385788830642327
Fund 18-Fund 112,0.8540410971862198
Fund 18-Fund 113,0.8104900436504641
Fund 18-Fund 114,0.8025928851423445
Fund 18-Fund 115,0.869569323431947
Fund 18-Fund 116,0.809233711106518
Fund 18-Fund 117,0.7989084616811974
Fund 18-Fund 118,0.8336111115549705
Fund 18-Fund 119,0.7417642983122822
Fund 18-Fund 120,0.762005057675519
